ticker,date,open,high,low,close,volume,historical_vol,future_vol,vol_change,vol_change_pct
PNC,2025-12-17,210.55999755859375,212.6300048828125,209.47999572753906,210.3000030517578,1724300,0.011261862246618442,0.00946774035453351,-0.0017941218920849312,-0.159309522066268
PNC,2025-12-18,210.72999572753906,213.0,208.69000244140625,209.5,2119200,0.01178870324382314,0.008486653574667376,-0.0033020496691557634,-0.28010287483366075
PNC,2025-12-19,210.00999450683594,211.94000244140625,209.36000061035156,210.1999969482422,4273600,0.011749585251353932,0.00825228667284202,-0.003497298578511913,-0.2976529386949136
PNC,2025-12-22,210.1999969482422,213.27999877929688,209.3699951171875,212.89999389648438,1359900,0.011843041067655023,0.008133291225296019,-0.0037097498423590038,-0.31324301090965917
QCOM,2025-12-12,181.25,183.11000061035156,177.8699951171875,178.2899932861328,8865800,0.01462433987879116,0.015565800929772668,0.0009414610509815083,0.06437631091621819
QCOM,2025-12-15,179.72000122070312,180.30999755859375,176.38999938964844,179.25999450683594,6954700,0.014670760748518901,0.016163773506088018,0.001493012757569117,0.1017679166855642
QCOM,2025-12-16,179.19000244140625,179.19000244140625,174.80999755859375,176.1199951171875,7136000,0.014888171384000807,0.01567374690228943,0.0007855755182886223,0.052765077592592795
QCOM,2025-12-17,176.1199951171875,177.47999572753906,172.0500030517578,172.33999633789062,8501900,0.01514313246138208,0.013106271018293399,-0.0020368614430886813,-0.13450727240767868
QCOM,2025-12-18,175.7100067138672,177.0800018310547,173.52999877929688,174.19000244140625,8967500,0.015513423040139031,0.012620705352715861,-0.00289271768742317,-0.18646546799752878
QCOM,2025-12-19,174.44000244140625,177.19000244140625,174.1999969482422,175.25,25223500,0.015565800929772668,0.011650790835948062,-0.003915010093824606,-0.2515135656358277
QCOM,2025-12-22,177.55999755859375,178.32000732421875,173.89999389648438,174.22000122070312,6422100,0.016163773506088018,0.010938755452200848,-0.0052250180538871704,-0.3232548421888731
REGN,2025-12-12,741.5900268554688,746.0499877929688,734.3800048828125,741.2899780273438,804800,0.019176640276957275,0.017598957961957123,-0.0015776823150001514,-0.08227104916265758
REGN,2025-12-15,748.8499755859375,756.6699829101562,746.3800048828125,752.6199951171875,932800,0.0176670679813313,0.01716937563016885,-0.0004976923511624508,-0.028170625238345137
REGN,2025-12-16,752.5700073242188,757.3499755859375,734.719970703125,746.3599853515625,713200,0.018122055704041306,0.016793941474063094,-0.0013281142299782119,-0.07328717291615189
REGN,2025-12-17,746.5499877929688,751.989990234375,743.3300170898438,749.7899780273438,765900,0.017145451391265668,0.014027308813075408,-0.0031181425781902604,-0.18186412868539129
REGN,2025-12-18,747.5399780273438,752.8400268554688,739.22998046875,748.7100219726562,1057600,0.01711874245472888,0.012355638507798326,-0.0047631039469305525,-0.2782391264736151
REGN,2025-12-19,753.719970703125,773.8499755859375,748.1799926757812,767.9600219726562,2335900,0.017598957961957123,0.012254532015169458,-0.0053444259467876655,-0.30367854496501845
REGN,2025-12-22,765.8400268554688,783.5999755859375,765.0900268554688,779.3599853515625,818000,0.01716937563016885,0.01211490418775425,-0.005054471442414598,-0.2943887740176892
